EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,NUM_SECC_RUR,LNE,Densidad_LNE,Razon_LNE_PE,TC_LNE_2019,Coef_Var_LNE,Var_Prop_LNE,Autocorr_LNE,CP1 (ICE principal),CP2 (segundo ICE),CP3 (tercer ICE),TCE_municipal,Atipicidad
7,CHIAPAS,93,TECPATAN,20,30487.0,3194.609777664343,0.9844227497471094,0.05611944434821769,0.017990106421265133,0.021293985854040232,0.9862303781838796,-0.024406879267616106,0.822729530142407,-0.19929703258203466,G1,Tipica
7,CHIAPAS,87,SUCHIAPA,0,17253.0,2947.6709504458595,0.9867685228802314,0.06309692525725552,0.021220222048471345,0.025396152825869385,0.9843196932511586,0.4596437187818671,-0.02831239927001,-0.3801690261265199,G0,Tipica
7,CHIAPAS,75,SABANILLA,9,18401.0,6576.704196471963,0.9878859960682019,0.03620903254871044,0.012592738821549498,0.015437878436720806,0.9511145849730912,-1.1062315959222229,0.7415347268004557,0.10312176760011071,G1,Tipica
7,CHIAPAS,77,SAN CRISTOBAL DE LAS CASAS,13,136473.0,3875.6480523552113,0.9917065002757004,0.05503502017718818,0.017522981918725627,0.021178448769999296,0.9854039406714784,-0.4598385979493851,1.4958305480781149,-0.17215586975208652,G1,Tipica
7,CHIAPAS,57,MOTOZINTLA,18,49005.0,5820.311435925137,0.9875754503295938,0.05181258182910863,0.01746141131562173,0.020700284808636508,0.9565461282258124,-0.3248705717058191,1.167244088442994,0.13927140838464863,G1,Tipica
7,CHIAPAS,118,SANTIAGO EL PINAR,1,2508.0,5130.458990683535,0.9876225080173032,0.05069124423963134,0.014383336282488916,0.017484515408085655,0.9732543830278332,-0.6235145521272345,0.26917147796957325,-0.24811721704681255,G1,Tipica
7,CHIAPAS,1,ACACOYAGUA,3,12166.0,3021.5235708250325,0.9829250533967848,0.0526042567918325,0.01593548668238316,0.019256364570089876,0.9496765773698174,-0.21920079367972997,-0.14833101227321574,-0.13469846313848352,G1,Tipica
7,CHIAPAS,3,ACAPETAHUA,8,20193.0,1378.6083899054188,0.985572530956973,0.047463429816370986,0.015135476906797285,0.01842156554774579,0.9553239793195972,-0.5539164857180087,0.11735167982530632,-0.5402285386302765,G1,Tipica
7,CHIAPAS,10,BEJUCAL DE OCAMPO,2,5387.0,13961.636450172737,0.9746988210998097,0.028838808250572955,0.014315549824940309,0.016870142525716992,0.4851231957611813,-0.8618745624121117,-0.8232443533729206,3.1728383659387167,G2,Atipica en CP3
7,CHIAPAS,11,BELLA VISTA,13,14049.0,2902.7710507841907,0.984250659588984,0.05409663865546219,0.01873221380857501,0.022413206550452668,0.929287457229802,0.02011126087072495,0.256600925517847,-0.13311576110642948,G1,Tipica
7,CHIAPAS,28,CHIAPILLA,1,4702.0,2701.365862458693,0.986551222126982,0.03272567537887108,0.011192152128768128,0.013439725513657928,0.8911066185125351,-1.3735292865285842,-0.19823412507649102,-0.34104426264459053,G1,Tipica
7,CHIAPAS,35,FRONTERA HIDALGO,3,9738.0,2637.50101826011,0.9925463129911466,0.027215189873417717,0.008566199520541528,0.0103314353073081,0.8782979726262518,-2.131218953166624,0.2728273646344777,-0.7527442525764959,G1,Tipica
7,CHIAPAS,36,LA GRANDEZA,1,5040.0,6906.766641090571,0.9805001034334628,0.060829299094927375,0.0227923873754254,0.02772281796048667,0.9306967145570444,0.9589906326779094,-0.23737434092279466,0.7852944884416244,G0,Atipica en CP3
7,CHIAPAS,54,MAZATAN,10,19542.0,1227.6251972716955,0.9865855696984772,0.06333659810643161,0.017617036207865255,0.020277811753766733,0.9757562759761008,-0.11990573711921948,0.33383342463104,-0.7251054272077776,G1,Tipica
7,CHIAPAS,55,METAPA,1,4591.0,5910.256451781928,0.9925877969284936,0.023178069979942054,0.00690255207972307,0.008537691449479348,0.7838845982776421,-2.48200305723056,0.2737420373784617,-0.08930543319602718,G2,Tipica
7,CHIAPAS,58,NICOLAS RUIZ,0,2906.0,1917.7971163895647,0.9847251188459716,0.03674634320371031,0.010580430793676286,0.012612728979186449,0.882766456053313,-1.3282313778185897,-0.4056421097409607,-0.36974553514360575,G1,Tipica
7,CHIAPAS,60,OCOTEPEC,1,8221.0,6143.1266935037975,0.9782247327125332,0.06132197263103537,0.02012047541468893,0.024445940655932984,0.9718110351997836,0.7750577203722532,-0.26834633622309273,0.6684169458897117,G0,Atipica en CP3
7,CHIAPAS,70,EL PORVENIR,4,9255.0,6595.327955618601,0.9877041233564668,0.045054200542005415,0.01753881279520469,0.02097290695179557,0.9710375400683776,-0.3008389754197296,0.44691722417446544,0.12273399199324585,G1,Tipica
7,CHIAPAS,72,RAYON,1,6337.0,4977.088713917111,0.9770345817400432,0.06076330766655508,0.02204826401759128,0.02606983939949292,0.8918491228346624,0.9224046667095793,-0.667182589281195,0.7840092171331897,G0,Atipica en CP3
7,CHIAPAS,74,LAS ROSAS,3,18241.0,3629.045136941933,0.9813982961380224,0.052567801500288516,0.019302140914170686,0.0231056033694212,0.9580998788000802,0.3111781804638862,-0.22629004003435632,0.16214144415261844,G0,Tipica
7,CHIAPAS,86,SOYALO,2,7212.0,2757.8590475441097,0.9814834152666924,0.040993071593533485,0.019088496189064524,0.02220935021450665,0.9124589357820384,0.028417233427349448,-0.545588996860385,0.1394178521867176,G1,Tipica
7,CHIAPAS,92,TAPILULA,1,8884.0,4806.326035689712,0.9857017060888073,0.03458716664725748,0.012753110455126282,0.015158276455140231,0.9287062062480956,-1.0340290272942596,0.008252878373241549,0.006985677758476262,G1,Tipica
7,CHIAPAS,105,UNION JUAREZ,5,11421.0,2719.2666703548,0.9919867607578308,0.03950122872485665,0.011153264281911808,0.01291223099900323,0.8779875131714204,-1.6400732223156875,0.3519441591924632,-0.708501517159338,G1,Tipica
7,CHIAPAS,51,MAPASTEPEC,13,32170.0,1832.587313147441,0.9837335976690359,0.05979245593806621,0.01664758915628397,0.01932690085790435,0.9655586856148152,-0.15615598457137406,0.3823761162192649,-0.3712102595405724,G1,Tipica
7,CHIAPAS,114,MARAVILLA TENEJAPA,5,8608.0,2858.3451618588374,0.9898909709407808,0.019784385736287168,0.00693854318162139,0.008352718094694815,0.8636420437523873,-2.329826759761017,0.1805072461143414,-0.510713225649515,G1,Tipica
7,CHIAPAS,112,ALDAMA,2,3781.0,3391.9465403532204,0.9790074438376064,0.0039830058417419005,0.028025395598445104,0.03358192932181404,0.6096643682464385,0.4884806336183478,-1.7525867385070875,1.5373223593210483,G2,Tipica
7,CHIAPAS,116,MONTECRISTO DE GUERRERO,3,5420.0,4094.9886873293153,0.9923312898552608,0.026320772580950582,0.00872419715359742,0.010636533063952406,0.9454359800609876,-1.9929651692856032,0.5010743724004557,-0.6623697057634129,G1,Tipica
7,CHIAPAS,117,SAN ANDRES DURAZNAL,1,3463.0,6193.661678494012,0.969557034515303,0.04150375939849624,0.016737539248554978,0.020242669748093214,0.08239566659193302,-0.7248845753749436,-2.7154510709490967,3.172386973452765,G2,Atipica en CP3
7,CHIAPAS,82,SIMOJOVEL,11,30599.0,10182.154267538232,0.9773504700982548,0.05147589429916498,0.016026604636387186,0.019523987987967083,0.8333218348157729,-0.045878399062067386,0.32400482529791197,1.670111105954593,G1,Atipica en CP3
7,CHIAPAS,90,TAPACHULA,49,232297.0,3677.6815538167134,0.9899607490601012,0.03156459684975731,0.010210356930155384,0.011907617709689438,0.9692302948030364,-1.8632355048370841,3.3762272907948603,0.23572947259964644,G4,Tipica
7,CHIAPAS,97,TONALA,23,67568.0,2121.6179098867246,0.9896421863688992,0.056393739935273066,0.017797818817335755,0.021233760670671228,0.9931248750319458,-0.33607282645307823,1.357312606139923,-0.5978922073759122,G1,Tipica
7,CHIAPAS,65,PALENQUE,23,86455.0,2161.402426035384,0.9904863514108398,0.03818673071149805,0.011563253862568458,0.014072908982795907,0.9785070513297012,-1.4469934330999887,1.513938085655779,-0.5997150971766645,G1,Tipica
7,CHIAPAS,71,PUEBLO NUEVO SOLISTAHUACAN,5,20575.0,4318.314101932936,0.974590816290535,0.031535144891206256,0.01839980420796936,0.022413267300278268,0.7676410790734441,0.033109165562717965,-0.987038003435816,1.2603446381863121,G2,Tipica
7,CHIAPAS,76,SALTO DE AGUA,19,42309.0,4392.207613773333,0.9925353849419852,0.03250603997364375,0.010036893882462395,0.012145752847177012,0.9747944412315408,-1.7852352210757003,1.4622460575598195,-0.5655058797970588,G1,Tipica
7,CHIAPAS,24,CHANAL,2,7540.0,2099.3280927258584,0.9876343983489252,0.08053883634279163,0.025409901290651345,0.030681264933617194,0.9787557655594776,1.1857900954935687,-0.026382476359947393,-0.5886906662704243,G0,Tipica
7,CHIAPAS,38,HUITIUPAN,9,16838.0,8572.389289087841,0.9859755511077382,0.04402281746031746,0.012828278648951679,0.015338330296082428,0.9593501383065304,-0.8638275632379191,0.8588446565398595,0.46808942633209616,G1,Atipica en CP3
7,CHIAPAS,96,TILA,16,48975.0,4417.986443442652,0.985816682591648,0.03883845240115391,0.014363974768913887,0.017282450098450936,0.9228248546958424,-0.8460332664184725,0.7781940945689839,0.11674017704350213,G1,Tipica
7,CHIAPAS,4,ALTAMIRANO,6,21205.0,4709.404649259166,0.9883079118544384,0.059402478017585934,0.01991292232147777,0.024100207944781564,0.9659062756043252,0.14237002406358204,0.46739224615949776,-0.17485952666976026,G1,Tipica
7,CHIAPAS,104,TZIMOL,4,11216.0,1278.2053259110776,0.9774480113464088,0.028802054668868093,0.01345534150131227,0.016530551948384938,0.7345413248130577,-0.8744044518788985,-1.1297017515048426,0.5113158548009986,G2,Tipica
7,CHIAPAS,91,TAPALAPA,1,3260.0,6060.145099764348,0.9878464257541504,0.015892801495793082,0.00462576277105339,0.005000286988647204,0.2469155709923569,-3.4248053287778153,-1.1153318503709677,1.3683048424581954,G2,Tipica
7,CHIAPAS,84,SOCOLTENANGO,5,12926.0,1396.205755684712,0.9817438918950152,0.014201647704982346,0.010694703804802974,0.013118558594876938,0.8071714305302192,-1.558712373922604,-0.6722313408962319,0.10309344388815224,G2,Tipica
7,CHIAPAS,85,SOLOSUCHIAPA,2,5917.0,3050.6771465406077,0.9802345047268328,0.060584334110055565,0.02712561434264948,0.02983568154488145,0.7300770900682131,1.0412204802345697,-1.0554463827303382,0.7311432318132981,G0,Atipica en CP3
7,CHIAPAS,2,ACALA,5,23071.0,2793.423314770504,0.989960588174354,0.028715387702323094,0.011450926437181944,0.0135730871676954,0.9117868895996728,-1.5711642419307597,0.28493526666204577,-0.5035836768193284,G1,Tipica
7,CHIAPAS,83,SITALA,3,8969.0,8455.360770328864,0.9784776560202209,0.06292960417160465,0.027040677855466298,0.031048311687822638,0.7734064906393842,1.339706326386121,-0.5293304254512123,1.5968230129974506,G0,Atipica en CP3
7,CHIAPAS,8,ANGEL ALBINO CORZO,8,19579.0,2595.3942460867274,0.986171377470758,0.04460331857226698,0.013141307938692384,0.015735594132901033,0.9478807342743096,-0.9000309933017921,0.2800368583879778,-0.4219842089786331,G1,Tipica
7,CHIAPAS,9,ARRIAGA,9,30822.0,1962.049433332452,0.986202358200306,0.04371677220547899,0.014142210644443369,0.01702547340839449,0.986689630883585,-0.7355007276349614,0.3693597977515309,-0.5257580860862602,G1,Tipica
7,CHIAPAS,113,BENEMERITO DE LAS AMERICAS,3,12375.0,1384.5905713580728,0.9860195656225206,-0.01496457852423784,0.00577303727790106,0.007011309936639142,0.88563539132894,-2.7010076440433273,-0.38569110367292225,-0.31040446473819083,G2,Tipica
7,CHIAPAS,12,BERRIOZABAL,7,35049.0,3228.8835752619098,0.9860525047467792,0.1021351529826106,0.03312641656967399,0.03998190512118973,0.9915653559223744,2.5696984951433386,0.27588946146293847,-0.15206245540883226,G0,Tipica
7,CHIAPAS,16,CATAZAJA,9,13346.0,2740.5790917053337,0.9914504610198308,0.012902246508803884,0.0048974984591643395,0.006002172606495585,0.5844883589004022,-3.1736604219375186,-0.12141168049157687,-0.038048451512534665,G2,Tipica
7,CHIAPAS,23,CHAMULA,37,65732.0,7874.628401102272,0.9941639834618132,0.029910847186750862,0.008790241464893593,0.010751226827050205,0.9688671764350366,-2.112662451413269,2.75469260347695,-0.0694239321862493,G1,Atipica en CP2
7,CHIAPAS,26,CHENALHO,15,30744.0,10674.43238705782,0.9644867960802382,0.04924746595679328,0.016864882961807586,0.02072762913063578,0.7105627628951839,0.5388602766013997,-0.5290276763965853,2.9222465892669898,G2,Atipica en CP3
7,CHIAPAS,27,CHIAPA DE CORZO,17,71726.0,2777.1469237861766,0.9888985613182923,0.07109684163368922,0.021444740104147264,0.025923113049203472,0.996363962122638,0.4249714934230735,1.1287532662587478,-0.4209534875313773,G1,Tipica
7,CHIAPAS,31,CHILON,29,76779.0,6254.893455251276,0.9832403284157332,0.08435725785950343,0.02535930277657824,0.030788116880905405,0.9798837065521372,1.383827053318401,1.5801511803336303,0.5712430679184225,G0,Atipica en CP2
7,CHIAPAS,14,EL BOSQUE,6,16541.0,7977.198182354716,0.9800359633789221,0.07765978239624731,0.024992898840081983,0.03012993224283525,0.8859518910962977,1.401747791192206,0.049576016063261,1.0680815021031005,G0,Atipica en CP3
7,CHIAPAS,32,ESCUINTLA,7,21877.0,3375.239360197496,0.9781123507565376,0.06800429603593049,0.02077665080125982,0.0246578455088073,0.971566429508996,0.8628768666811554,-0.17212919497581333,0.2689395650043226,G0,Tipica
7,CHIAPAS,37,HUEHUETAN,7,26854.0,2563.701287298504,0.9930405041424308,0.03157652120467117,0.009935075621629964,0.011749768647656752,0.9680811051713994,-1.829358585730773,0.728378592385192,-0.9171711397177661,G1,Tipica
7,CHIAPAS,40,HUIXTLA,11,38794.0,2526.548363905345,0.99155940605286,0.03605384040166649,0.010554868342885474,0.012532687137742502,0.9687158585583724,-1.629455817724784,0.874250568678454,-0.7908248083033674,G1,Tipica
7,CHIAPAS,47,JITOTOL,5,13138.0,3216.423657531435,0.9573144548647315,0.05815077319587629,0.0267211414838998,0.03193235507296182,0.39522562652034016,1.8222410409677052,-2.9940518577593185,3.091165435696144,G3,Tipica
7,CHIAPAS,49,LARRAINZAR,8,16115.0,22613.042896115872,0.9817645381786128,0.05887377620080163,0.01728770813753891,0.02126964273901473,0.6649501453917536,-0.09040609441083193,1.1528937643411348,3.5725695857094224,G4,Tipica
7,CHIAPAS,52,LAS MARGARITAS,31,84783.0,3646.007977900656,0.9914377699727464,0.053414343223497834,0.017363125530067698,0.020832628468114987,0.9923624999254312,-0.540945290118978,2.013917275019663,-0.41548374581942665,G1,Tipica
7,CHIAPAS,108,VILLA CORZO,12,55854.0,2478.422463723877,0.983224505820863,0.043746379384448635,0.015641165156175342,0.018913681924821648,0.961763213654458,-0.4255541049136286,0.3862250276491343,-0.051700970550514036,G1,Tipica
7,CHIAPAS,73,REFORMA,7,30015.0,1606.4879039982202,0.9838974653586412,0.053379658875552745,0.017998335723455938,0.021322944441410738,0.9331518504260752,-0.07023504759607017,-0.04198060154469474,-0.2677695502283618,G1,Tipica
7,CHIAPAS,81,SILTEPEC,16,27416.0,4351.482632358026,0.9762824186406656,0.09449479021118608,0.02882001853005846,0.033479481514841175,0.9861793973899684,2.308938201761165,0.20864402444919208,0.5741509930703333,G0,Tipica
7,CHIAPAS,61,OCOZOCOAUTLA DE ESPINOSA,16,64348.0,3374.8425252615666,0.9882911421510334,0.046308943089430885,0.015108151387260254,0.018534399877821708,0.9936334065674236,-0.6780932568607365,1.0753879755883935,-0.3263767352490875,G1,Tipica
7,CHIAPAS,94,TENEJAPA,15,28003.0,12287.930808752531,0.9880016943604584,0.05452833741291658,0.016741502603917782,0.020108314418298343,0.7755150066299931,-0.5588059363689137,1.1931746643744316,1.37407610927783,G1,Atipica en CP3
7,CHIAPAS,95,TEOPISCA,4,27836.0,3470.322233560738,0.9914003137345534,0.06794552081335124,0.02208121859017627,0.026912228434299804,0.9884124717290936,0.41281264711528265,0.5278690570440274,-0.588183905731147,G1,Tipica
7,CHIAPAS,98,TOTOLAPA,0,5361.0,5403.048882130049,0.9912191724153496,0.002243409983174425,0.002178418799976561,0.002555289977113359,-0.3328137362687455,-4.8879569233172795,-2.252505082417552,2.304365730195395,G2,Atipica en CP1
7,CHIAPAS,101,TUXTLA CHICO,17,30849.0,6284.044074607033,0.9931951983407378,0.02277700417744181,0.008321827113648428,0.00993693770267113,0.9083116923731324,-2.2413951201147833,1.3788278191579235,-0.20879926414740596,G1,Tipica
7,CHIAPAS,88,SUCHIATE,8,23354.0,1963.6578753909027,0.9921379159839774,0.03290579389650597,0.011469792436701405,0.0136618567737609,0.917749253495756,-1.6373801572221378,0.5096311597688689,-0.8194346311384773,G1,Tipica
7,CHIAPAS,89,SUNUAPA,0,1844.0,2034.086823255384,0.9865676232634212,0.010410958904109587,0.009193733264455576,0.009638451988751838,0.4824291981704168,-2.5793882073612493,-1.2445355362155168,0.4872084150161798,G2,Tipica
7,CHIAPAS,79,SAN JUAN CANCUC,7,22618.0,41280.258015738924,0.9842570527275644,0.061728395061728385,0.026118461992800827,0.0305184341662815,0.8102393903984811,1.309490240131704,3.055965232099676,6.203539019246407,G4,Tipica
7,CHIAPAS,80,SAN LUCAS,0,4942.0,2653.2172980870805,0.9882711273325548,0.026802410139206315,0.012255409746736005,0.014773089507432047,0.8137646831090425,-1.5003505994394335,-0.3680665750549415,-0.23025652407880248,G1,Tipica
7,CHIAPAS,62,OSTUACAN,8,13105.0,1739.825722049066,0.9799130455910576,0.05109079242861726,0.01756870082274054,0.02138014819281769,0.7923685574352451,-0.1089306967329146,-0.6083666854972354,0.2662824612950767,G1,Tipica
7,CHIAPAS,63,OSUMACINTA,1,2888.0,5086.849509585521,0.9816035540958159,0.03735632183908046,0.011234728857230451,0.01191487483990444,0.7411868326914279,-1.3240278127803815,-0.5666479155500892,0.628537873696844,G2,Tipica
7,CHIAPAS,64,OXCHUC,15,36963.0,3711.136076979846,0.9895891991924914,0.06038785931493487,0.01809847062561973,0.021064120340483033,0.9857161208574912,-0.22459844053417521,1.0180824583848094,-0.4706894521428955,G1,Tipica
7,CHIAPAS,66,PANTELHO,5,14358.0,6946.623341270033,0.9745281178123892,0.07930541983011351,0.02277474006996809,0.02689843526150421,0.6318263163210541,1.0226014601157347,-0.890215078264292,1.7386507760382455,G0,Atipica en CP3
7,CHIAPAS,67,PANTEPEC,4,7905.0,8420.363363210554,0.9643008420744986,0.09624185272500346,0.037118738279028264,0.04441466866660288,0.9213777559392248,4.118489267826874,-1.1063929770447674,2.3224283158772994,G3,Tipica
7,CHIAPAS,68,PICHUCALCO,12,23009.0,4866.642864301154,0.9902074961278728,0.04094281577994933,0.013570463065936785,0.015360570286446657,0.9615513712242464,-1.1258331292993795,0.9170371188910659,-0.3412500053614736,G1,Tipica
7,CHIAPAS,69,PIJIJIAPAN,19,36634.0,2189.823886284376,0.9845394012052224,0.06577837255985802,0.019534578764819836,0.02312335898109445,0.9864607803739832,0.28765160350488167,0.7440269661961595,-0.3564343337466439,G1,Tipica
7,CHIAPAS,15,CACAHOATAN,13,32912.0,3271.402066815407,0.9898189176221674,0.037840565085771945,0.013053526174601236,0.015212503833230603,0.8453353673553982,-1.3736094775075178,0.584381748302619,-0.2639551255850685,G1,Tipica
7,CHIAPAS,17,CINTALAPA,19,62041.0,2595.699752071387,0.9883024263259864,0.04516509433962264,0.013957456101502395,0.016500802754536168,0.982339839327152,-0.9178350457090984,1.13127577095195,-0.4665521655966666,G1,Tipica
7,CHIAPAS,18,COAPILLA,3,6179.0,3951.209129367234,0.9757545298291632,0.07685604740327641,0.022483695691977532,0.027212940692686274,0.7214615074176817,1.0311473755361902,-1.0299788507188579,0.9888657767810818,G0,Atipica en CP3
7,CHIAPAS,19,COMITAN DE DOMINGUEZ,24,107519.0,1257.4694272104855,0.990986716831594,0.06520899174732754,0.02050362997179512,0.02450879041739314,0.9959429353481138,0.04318082973159102,1.5733646154644971,-0.6534333572176174,G1,Tipica
7,CHIAPAS,20,LA CONCORDIA,18,33948.0,1980.178237932568,0.9866843930092252,0.03813339041619522,0.013389198714298035,0.016040815894724163,0.8722008231672237,-1.1327484987512908,0.5472746086151489,-0.293201000464888,G1,Tipica
7,CHIAPAS,21,COPAINALA,10,15930.0,3401.665190746138,0.9887280215997484,0.05741785595751742,0.01597320152007205,0.017590486118295643,0.9762501091947192,-0.5414191299923087,0.6543241871824899,-0.5685919843310862,G1,Tipica
7,CHIAPAS,22,CHALCHIHUITAN,4,11179.0,17938.510195351228,0.9817591234384458,0.03778314147790568,0.011683246784521529,0.013448918847259362,0.4057145447941333,-1.559740154825073,0.023577335879547218,3.3563603292091746,G2,Atipica en CP3
8,CHIHUAHUA,47,MORIS,7,3731.0,13772.631273718704,0.9821693780457058,0.033518005540166214,0.01204049078373347,0.014531946622913362,0.8983397676520015,-0.9137410486747837,0.7732897507775607,1.6540143138744794,G1,Atipica en CP3
8,CHIHUAHUA,48,NAMIQUIPA,27,19191.0,851.3667242670874,0.9812227658159624,0.06854120267260579,0.022134576050752152,0.02640920800793602,0.9786779026634216,0.8003766874374448,0.6238637878506808,-0.33592260307641314,G0,Tipica
