EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8
7,CHIAPAS,43,IXTACOMITAN,-1.2317640508094985,0.5466811515031951,-0.48903840905419854,-0.9840886348854598,0.550254415431114,0.3331448881768589,0.32405326922660177,0.030708018586217013
7,CHIAPAS,44,IXTAPA,-1.847983441431981,-0.055515248899511954,1.8200163419120234,-1.0999951978860971,0.22111724682713035,-0.2922060475014566,-0.7623721591149552,-0.06206686786512008
7,CHIAPAS,45,IXTAPANGAJOYA,2.4485196903889963,-0.65630712946202,2.064467776856271,-1.9750709845598133,0.9866878210506369,0.43036357955348414,0.43720185098452524,-0.0012710169425500727
7,CHIAPAS,46,JIQUIPILAS,-2.0108716250749876,1.027635669500261,-0.18617821752467886,0.16762362519261367,0.9915141387609199,-0.614029489310116,0.498625125505017,0.030366864541561192
7,CHIAPAS,48,JUAREZ,-0.06374975640880792,0.4809612714644123,-0.06010723492781551,-0.02880504328981834,0.4815684596659378,-0.25061424712945013,-0.03490780443616722,-0.008225617101727997
7,CHIAPAS,50,LA LIBERTAD,-3.4470788637664103,-0.6622562729646498,0.1857109538077883,-0.5047196656594761,-0.36837920333630725,0.22723873202199976,-0.8426882138776177,-0.02102057090081533
7,CHIAPAS,53,MAZAPA DE MADERO,-1.5717492072556163,0.8710157481015922,-0.3048920897617042,-1.6022522284286218,0.586805600935757,0.8385139659003568,0.24622359466256638,0.014646778147160349
7,CHIAPAS,29,CHICOASEN,-0.233730095255389,-0.5756955637084386,0.6415806856677562,-1.2822000489376821,1.2377946893432716,-0.017086752124055325,0.04219069125230206,-0.00010027490004355433
7,CHIAPAS,30,CHICOMUSELO,0.4403974863852563,0.7976676575727574,-0.07472555784741607,0.31317265423104024,0.12906831510602065,-0.2261042950813844,0.1241042684963483,-0.06577895093531225
7,CHIAPAS,33,FRANCISCO LEON,-0.048186274430568894,-0.9973536371528929,1.2064638482103793,-0.7930779417372608,-0.2209887258018638,0.31710233054953213,0.3908961360419705,-0.10649769538579039
7,CHIAPAS,34,FRONTERA COMALAPA,-0.16547630373263966,0.9471727808479674,0.7468364048900287,0.6430162810273268,1.2335771606422765,-0.901772338268636,0.3556266725359048,-0.0010795723414935377
7,CHIAPAS,13,BOCHIL,-1.0108167509273256,1.1393581980895007,0.10276832875908538,-1.0737297982619967,0.3435367764416382,0.02462602123822439,-0.02254530828472473,-0.006239359700819628
7,CHIAPAS,5,AMATAN,1.6429878798140005,0.3232910262050979,2.0003349160350985,-1.498817511224355,1.3004676315394523,-0.007803854859160168,-0.03298695328442576,-0.06859568452446206
7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,0.1989266749064185,0.8811470650849781,0.29621314067866605,-0.5366047039000365,0.4202104220094187,-0.06344849616529805,0.0342736336060036,0.11134504278232663
7,CHIAPAS,56,MITONTIC,-0.35561402017583077,0.9839696838776261,-0.055809141131375695,-1.745194588942457,0.6612149717602337,0.728541796258178,-0.062344020789176294,-0.00715315114078781
7,CHIAPAS,39,HUIXTAN,-0.11123445039838162,0.7190525785212041,-0.9017905570280159,0.32251885573604905,-0.4951778515891008,0.0738106699212307,0.10387499946405758,-0.04529683543272973
7,CHIAPAS,41,LA INDEPENDENCIA,-1.5564981044896566,1.0960490325095702,-1.0771167056500597,0.255092892410744,-0.1484338483750784,-0.4101888726884388,0.28286632129155426,0.022660235670050953
7,CHIAPAS,42,IXHUATAN,-0.6781509261663019,0.4845624588915091,-0.17812701301195724,-1.4012808584503316,0.6400241647258489,0.36879941941610905,0.2440214691967098,-0.02414223602646952
7,CHIAPAS,59,OCOSINGO,1.5918533015418606,2.6889972776603015,2.134892004729245,1.4933019475171472,0.9589101234573119,0.09952341390625626,0.036905365137995805,-0.08049755486161769
7,CHIAPAS,115,MARQUES DE COMILLAS,-1.960622880899563,-0.1389003322079775,-0.3123699039434199,-0.3866935790180918,1.3899269868353172,-0.4659563845756162,0.5914905956846306,0.04138040745026684
7,CHIAPAS,106,VENUSTIANO CARRANZA,-0.697839333564322,1.0722887191299677,0.5711409702885171,-0.702694912866291,1.0633290636604553,-0.7056197784413831,0.419864392598369,0.03125733859435043
7,CHIAPAS,109,VILLAFLORES,-0.7514504566648791,1.6653790397220838,0.4769354513463058,0.07011717581848274,0.6692005242506555,-0.5920838844702624,0.35212983905743706,-0.015229263909542521
7,CHIAPAS,110,YAJALON,0.08052721719516115,1.457233383452662,0.1488934321563397,-1.1794293852116309,0.0930475720883333,0.32432168011642676,0.15206213815375397,-0.008706462367624028
7,CHIAPAS,111,ZINACANTAN,-1.4866575183336637,1.3633533324072455,-0.2703820302429864,-0.395684115163243,0.05465406087473951,0.008974396654053383,0.1580355440868899,0.05666857751365155
7,CHIAPAS,99,LA TRINITARIA,-0.7464168291207713,1.1944366293829103,0.985453653663511,1.1131099960230488,1.5959683033821486,-0.8821046982248365,0.5924819218859954,0.01191074071102343
7,CHIAPAS,93,TECPATAN,0.028361352960696553,1.457382890815425,0.43116645879887694,0.16039183186442316,0.6794192068477861,0.046858840225224845,0.17089813672135956,-0.004168794838411249
7,CHIAPAS,87,SUCHIAPA,0.48408231045669675,0.4790590322308553,-0.44296807812784433,-0.8724447793856771,-0.1962545918883937,-0.16900976087098132,0.17830094867845608,-0.025345519107057457
7,CHIAPAS,75,SABANILLA,-1.0662441079728895,1.3587637018426073,-0.009185346836276562,-1.0952654041198584,0.45023509477308976,0.3528845472166557,0.2238678702176967,-0.01950037510175547
7,CHIAPAS,77,SAN CRISTOBAL DE LAS CASAS,-0.35448157751662923,2.2149597972393567,-0.1714825306060988,-0.2612642259436374,-0.5545455371566939,-0.3833780881677392,0.10373736768699672,-0.005652919916902332
7,CHIAPAS,57,MOTOZINTLA,-0.25723931734625444,1.9642291877537672,0.4394846219137436,-0.36605612307835905,0.19146361365642825,0.21286147958811702,0.08215068922548704,0.0008931946263395749
7,CHIAPAS,118,SANTIAGO EL PINAR,-0.6077701967321576,0.20445133003319282,-0.7053073598890839,-1.3572587237346483,0.5975650203559246,0.9031799100192741,0.036415626878772395,-0.030743054993409458
7,CHIAPAS,1,ACACOYAGUA,-0.2005872158117109,0.3119279273842737,-0.07443656651272286,-0.897006930192912,0.7232883102604473,-0.2447755214678164,0.17084150031979334,-0.02336962255142199
7,CHIAPAS,3,ACAPETAHUA,-0.5456707323868194,0.45017520318148446,-0.3286713492983361,0.04943840254677139,0.44402079151844037,-0.5441006831687982,0.25258318800701274,-0.024607804257499533
7,CHIAPAS,10,BEJUCAL DE OCAMPO,-0.9160426850826497,-0.48194094795724535,2.3615112243660916,-2.3570815591348038,1.15134603216036,0.29899422255935126,-0.6066332414101497,-0.05076761296864033
7,CHIAPAS,11,BELLA VISTA,0.0494685431372542,0.7140884444790991,0.287987754928668,-0.17935798989960433,0.4978436909851581,0.14512848805606174,0.10661916267353956,-0.03449754501185683
7,CHIAPAS,28,CHIAPILLA,-1.3669782740385354,-0.05461211318985024,-0.4885683644685264,-0.9569781830209989,0.6387500316310851,0.18747706491280924,0.15831016516651442,-0.0016833909913418067
7,CHIAPAS,35,FRONTERA HIDALGO,-2.1091198190067906,0.6113857451140264,-0.8848859518052383,-0.7419198005436604,0.03679077640761958,0.17731755099509955,0.03376502311703478,0.020342347971758292
7,CHIAPAS,36,LA GRANDEZA,0.9649807101573669,0.023419313853558818,0.4777615549298926,-1.568597581036077,0.5590097543243351,0.5325959069137225,0.17103647086969134,-0.09546454219995305
7,CHIAPAS,54,MAZATAN,-0.11180133291961643,0.5556205213196779,-0.5037045480054134,0.32663213808941466,0.310026877620311,-0.4396683995963852,0.023966405268184204,0.04960594404497576
7,CHIAPAS,55,METAPA,-2.4635380050310753,0.5240040533035013,-0.576242349298791,-1.5162149750254659,0.12350430664139365,0.7937987340113613,-0.2651414058025506,-0.00209465277215766
7,CHIAPAS,58,NICOLAS RUIZ,-1.3387983038531586,-0.5204630120295708,-0.5725440263179927,-0.8046681793106527,0.9592769936250087,0.08317105733278302,0.07905100698745057,0.004273569704556995
7,CHIAPAS,60,OCOTEPEC,0.7872923010213918,0.16771517166334118,0.48502748620909336,-1.578114366558755,1.0394501811311712,0.04599339721015883,0.25194346725316386,-0.0651030376269391
7,CHIAPAS,70,EL PORVENIR,-0.274304034268965,0.8455875155666931,-0.18250873472391468,-1.308679823339523,0.14106538465935176,0.6211326723547264,0.26807719329809687,-0.019687063857623074
7,CHIAPAS,72,RAYON,0.9276093424987376,-0.26578762623102214,0.771746510547124,-1.4107058488589381,0.9343753470001182,0.039700537448773277,0.13444861255671664,-0.03777297363784924
7,CHIAPAS,74,LAS ROSAS,0.33536108354946675,0.41261338990679614,0.2836263099549337,-1.0059939138574554,0.565221427413018,-0.3346393158895087,0.34634781064849063,-0.027177269777698142
7,CHIAPAS,86,SOYALO,0.03282129008418527,-0.21736052618777596,0.23334255976896512,-0.8687173307088587,0.5880282400590529,-0.04907094316177615,0.43194121046897777,0.004358226460484885
7,CHIAPAS,92,TAPILULA,-1.0125886496463032,0.46074266523542523,-0.19989817854317837,-1.387192526874869,0.5971943176103424,0.1593345547436619,0.2785282760673304,0.009719328038183666
7,CHIAPAS,105,UNION JUAREZ,-1.613816285130734,0.7275127434446597,-0.7490822698586491,-0.6053090414246495,-0.0244998513168523,0.18885567691103572,-0.13244858666572357,0.04650871389137869
7,CHIAPAS,51,MAPASTEPEC,-0.12586318741074615,0.9082739424085097,0.0608906580394151,0.12173299847495621,0.6836107311438199,-0.5644423571363302,0.07671616802833812,0.03756310400769914
7,CHIAPAS,114,MARAVILLA TENEJAPA,-2.3089643455305375,0.5358646834808621,-0.540729237774472,-0.773900231197556,0.49616675307604613,0.1572941805472304,0.12698123585779195,0.023056869367727956
7,CHIAPAS,112,ALDAMA,0.468575681159726,-1.3354295412097295,1.923301466897717,-0.919047761296179,-0.49933649023933985,0.5353800128092897,0.718753743473942,-0.15439564516093277
7,CHIAPAS,116,MONTECRISTO DE GUERRERO,-1.965749149211371,0.6968077919902267,-0.967926437002997,-1.0813818331601739,0.27437574012612426,0.6632247491914133,0.1954196682719401,0.009684025333439686
7,CHIAPAS,117,SAN ANDRES DURAZNAL,-0.7684602724669775,-2.008520657900313,3.5299178729967693,-1.8498565301809613,0.9354844331871135,-0.21761923437074443,-1.7128991486181322,-0.14331388629610223
7,CHIAPAS,82,SIMOJOVEL,-0.028032212708055903,1.1038418457793095,1.5102855104912862,-1.4621678564990273,1.2390720895978313,-0.1653896879500744,-0.08250886074577499,-0.050939802264561816
