EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,NUM_SECC_RUR,LNE,Densidad_LNE,Razon_LNE_PE,TC_LNE_2019,Coef_Var_LNE,Var_Prop_LNE,Autocorr_LNE,CP1 (ICE principal),CP2 (segundo ICE),CP3 (tercer ICE),CP4,CP5,CP6,CP7,TCE_municipal,Atipicidad
15,MEXICO,42,IXTAPAN DEL ORO,4,5014.0,65.07394646160878,0.9866619192471124,0.03424092409240924,0.012549440482131377,0.015227877174864778,0.9408017621418032,-0.6413808263158909,-0.3887051506891041,0.421938229558985,-0.586991543933043,-0.6370980195795343,0.4181839218245327,0.2504855545404029,G1,Tipica
15,MEXICO,63,OCOYOACAC,2,49489.0,2268.83723176434,0.9873051408633501,0.08661953275952924,0.026003410191485832,0.031373792119025135,0.9951828671326636,1.10089987397907,0.7307180845841259,-0.4147478113243786,-0.7250387477024292,0.28109022344851103,-0.2195431255177594,-0.09731016449912727,G1,Tipica
15,MEXICO,62,NOPALTEPEC,1,7604.0,1046.0442852794122,0.9851791575042704,0.1033081834010447,0.03233005388406954,0.03734753804104619,0.989055566826688,1.958150855812377,-0.0587695816658348,-0.3304931623385965,-0.5584616106547187,0.6389142287213918,-0.06472926144819423,-0.12662790737746912,G4,Tipica
15,MEXICO,12,ATIZAPAN,0,8688.0,4327.943422951634,0.9885057712664618,0.07631318136769079,0.0232208420656004,0.02820884497405096,0.989059453963128,0.6411919022876715,1.166180090072206,-0.9349544234947068,-1.201267018325986,-0.03357564042115555,-1.1073456792745542,-0.08934133655236548,G1,Atípica en segundo ICE
15,MEXICO,72,POLOTITLAN,8,11638.0,115.29456649694254,0.9839236613656404,0.0664345276276001,0.02473271968996855,0.028557926598670607,0.9497775432538916,0.8544976613189293,-0.3896625885702452,0.24999043151539266,0.04729288543849388,0.030395632218122037,0.1451789995741637,0.17915814017981746,G1,Tipica
15,MEXICO,78,SAN SIMON DE GUERRERO,3,4966.0,131.44191487453725,0.9872460735367894,0.05569727891156463,0.01904848793769665,0.022473394552404723,0.9734140716685712,0.17151184714459144,-0.2955250643194712,0.34337589381895833,-0.6906186247155542,-0.11600125579321867,0.3376037960133533,0.1908482819661714,G1,Tipica
15,MEXICO,80,SOYANIQUILPAN DE JUAREZ,6,10256.0,75.64319818210323,0.9893752049733217,0.11830770908297895,0.03521041984693449,0.04104571471035904,0.9971389950091314,2.1787273591615675,-0.013936189010935813,0.4885250820082394,-0.6158094669240192,1.3833184369521785,0.041602771015845835,-0.3061372028260438,G4,Tipica
15,MEXICO,20,COACALCO DE BERRIOZABAL,0,222352.0,13999.868230030637,0.9892969433831662,0.048874716379468934,0.015795347755638678,0.01876992772246821,0.9896838254247432,-0.7044927986177728,5.630837454247434,-3.7815724378980895,-1.1856281644735285,-1.1700625489971923,-3.245159088725144,-0.03783613180631189,G3,Tipica
15,MEXICO,108,TONATICO,4,10591.0,547.2942299687709,0.9814410269771556,0.07719690805532954,0.02517595153704577,0.030263584900654387,0.982563335672026,1.2706319526872485,-0.37747006432530295,-0.1891138651404697,-0.06046296331091654,-0.28089193377859856,0.17536692189231834,0.08569067093913561,G4,Tipica
15,MEXICO,44,XALATLACO,3,18485.0,1140.770725101834,0.9865210533743372,0.0968373583338278,0.028791421466326943,0.034346030318536176,0.991635170730823,1.5342954786940055,0.15782226538517094,-0.09686320316441188,-0.6037661112206365,0.4943416212795746,-0.06029003695175163,-0.1673348120533908,G4,Tipica
