EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,NUM_SECC_RUR,log(LNE),log(Densidad_LNE),Razon_LNE_PE,TC_LNE_2019,Coef_Var_LNE,Var_Prop_LNE,Autocorr_LNE,CP1 (ICE principal),CP2 (segundo ICE),CP3 (tercer ICE),CP4,CP5,CP6,CP7,TCE_municipal,Atipicidad
9,CIUDAD DE MEXICO,16,MIGUEL HIDALGO,0,12.67028767813086,9.083998697342508,0.9874127256943864,0.048508077539102405,0.015746503878429675,0.01859406480722368,0.9933538502655891,-0.06004151071978218,1.7612860168047881,-2.034682108622273,0.6337287700212618,0.8034139365520239,-1.104138583713811,0.19100837879073812,G3,Tipica
9,CIUDAD DE MEXICO,12,TLALPAN,1,13.203048955315582,8.661322217369863,0.988243023307656,0.05701687669907835,0.01878894024879596,0.02245121725900121,0.9925590087293306,0.26983480800702503,1.989212417539808,-1.9036340901579685,0.7146340157887178,0.4399119615580468,-1.3422334996323575,0.14415953758459282,G3,Tipica
9,CIUDAD DE MEXICO,13,XOCHIMILCO,0,12.741729408876596,8.614022680328718,0.9887517802686714,0.05696946451549045,0.018693853450877047,0.02242031452432742,0.9908078679127732,0.20688758051339914,1.7959502972994,-1.9269457321753607,0.5207710881747367,0.37747545904695184,-1.1992434274791002,0.1390035517592934,G3,Tipica
9,CIUDAD DE MEXICO,4,CUAJIMALPA DE MORELOS,0,12.003221797483727,8.432079556591662,0.988496394334574,0.05090396534745866,0.016609900339362584,0.020101321670366292,0.9928210654891304,-0.04265822611165639,1.509878855958651,-1.7807029410594843,0.28149536882397325,0.5458704073383334,-0.9357070864488224,0.17861835136739054,G3,Tipica
9,CIUDAD DE MEXICO,5,GUSTAVO A. MADERO,0,13.847421930546679,9.815874836552524,0.9883783744117296,0.0456672848277741,0.015089660799156825,0.017935494339908768,0.9902932652287078,-0.16156705629534027,2.3733851627375966,-2.4179659000019114,0.9570746852652801,0.8289702871521575,-1.4435917832596934,0.1955747116480965,G3,Tipica
9,CIUDAD DE MEXICO,8,LA MAGDALENA CONTRERAS,0,12.194647627860705,9.26421972201659,0.9888895628130984,0.05451558883449063,0.01804579225175048,0.021620285245055347,0.9883292840921843,0.07022636375255815,1.6453479944030949,-2.169246512250659,0.4859024500433718,0.4564422644728335,-0.8262497572814603,0.15824548101222716,G3,Tipica
9,CIUDAD DE MEXICO,10,ALVARO OBREGON,0,13.31479366834657,9.323628583698198,0.9868632537827758,0.049518700465282194,0.016567079765029958,0.019758561124615697,0.9883665905543874,0.05407035268628179,1.9699714576413927,-2.1516651092909247,0.91727598562588,0.8233173573396825,-1.3378681532824832,0.19440929227251552,G3,Tipica
9,CIUDAD DE MEXICO,11,TLAHUAC,0,12.60246337236263,8.6582777199516,0.9884936257003905,0.052160310314561566,0.016351976171077216,0.019387167452071842,0.9912527128408044,-0.015772822403821014,1.7738843765675825,-1.9030147463480045,0.454599003754205,0.592475270937256,-1.1441082479759692,0.13254804849092955,G3,Tipica
9,CIUDAD DE MEXICO,2,AZCAPOTZALCO,0,12.837950621574885,9.600471473739509,0.9888632983812908,0.043955525587770924,0.014723414125392997,0.017456187037953142,0.9897608279829948,-0.2865943687567746,1.9947942624718904,-2.2926844943754,0.6281816718522298,0.7674084650005708,-1.0507299737037397,0.2175867788949106,G3,Tipica
9,CIUDAD DE MEXICO,14,BENITO JUAREZ,0,12.811860206652945,9.89641760743291,0.986668776008158,0.043566025219438725,0.0151340605529799,0.01795114490082508,0.9846778427629664,-0.17229185686296886,1.8172951381121252,-2.3383352901069867,0.8996298623587003,0.9942305473709367,-1.0125882672686255,0.2469422294443943,G3,Tipica
9,CIUDAD DE MEXICO,17,VENUSTIANO CARRANZA,0,12.89463181725527,9.677664350023738,0.9878258862174394,0.04273940746211199,0.014191204093793909,0.016751103780681724,0.9861788533257432,-0.2936849043276949,1.9484011425984409,-2.2833429355988404,0.74310371607677,0.9250788700674816,-1.0789591178959572,0.21523857488924236,G3,Tipica
9,CIUDAD DE MEXICO,3,COYOACAN,0,13.227692292562864,9.51403697939681,0.987452532908744,0.04132200422498514,0.013951629999840984,0.016622808166453458,0.9845749964791416,-0.2962026772788031,2.041876824906624,-2.2114133889449787,0.8292430222125241,0.9747678779754956,-1.2667374824137518,0.22801732547295486,G3,Tipica
9,CIUDAD DE MEXICO,15,CUAUHTEMOC,0,13.076206343502642,9.931713845513258,0.9868572586715376,0.04359325205135715,0.014350810089816516,0.01697631684563601,0.987782226712026,-0.21174578113029272,1.9646652038954555,-2.3670128301873463,0.9169593532931476,1.0471108664472213,-1.1158319704681972,0.21435261996537164,G3,Tipica
10,DURANGO,34,SUCHIL,7,8.561592778712923,1.669813671027082,0.9801071019709072,-0.007406000759589822,0.02266257338342845,0.026805596741152782,0.5224752503495029,-1.2506420161998135,-1.6442920967776549,2.0415460216916697,0.7796767449386899,-0.4570886708964769,-0.9191789527377848,0.5466080310053445,G0,Tipica
10,DURANGO,5,DURANGO,54,13.073038670392325,4.7765934889001285,0.9910863774765404,-0.007103502516997293,0.011327159765310485,0.013343736631390045,0.4699386682732857,-2.334684880879432,3.534487278133331,2.4578364854489743,2.5311589945911472,-0.6275227458908539,0.4347741799925143,-0.2974519741403392,G1,Atípica en ICE principal
10,DURANGO,36,TEPEHUANES,22,9.179984251961283,0.7918862317799374,0.977098981100412,-0.007062436028659161,0.02617503863310721,0.031236986119442808,0.5391520833458182,-0.7286109764385869,-1.1025281975032664,3.166521045184433,1.5733906960053674,-0.4586848811868926,-0.6192880929853138,0.7278404802897833,G0,Atípica en tercer ICE
10,DURANGO,15,NAZAS,10,9.147187556970914,7.713684185093701,0.9877394821043104,-0.005719127303537386,0.013544684474425169,0.015499382222347646,0.3636616877713356,-2.6429076250620698,-0.2136042992407728,-0.545817086471852,1.4249473242281416,-0.3562379250865628,0.34911303632619123,-0.3425795719173185,G0,Tipica
10,DURANGO,3,CONETO DE COMONFORT,8,8.101071503119543,1.7313309939045325,0.9849821657658624,-0.0242603550295858,0.025241691179670414,0.030039484999444893,0.5663772012697488,-1.5431652764044577,-1.426901968499521,1.915192758039115,0.3438151274000161,-1.1041798759154504,-0.5811606350332329,1.085554512136609,G0,Tipica
10,DURANGO,35,TAMAZULA,28,9.67733949220162,1.3624447014744092,0.968309416627362,0.003144258583825934,0.021370301867816903,0.024764702739914355,0.3331968751935517,-0.8359660760742492,-1.4401040114926589,3.5684345993060176,3.0101548869679484,0.5466143728289405,-0.5993114388209646,-0.16143070412233698,G0,Atípica en tercer ICE
10,DURANGO,2,CANELAS,13,8.023552392404348,1.1961276840972421,0.9738726558470044,-0.03934529430280138,0.03591160663048472,0.042358513468408916,0.6632954509626512,-0.2994170608990113,-2.298735538095891,2.7033752692655657,1.6092805023438916,-0.5688336093006787,-0.5496793153437672,2.1820887023419,G0,Atípica en tercer ICE
10,DURANGO,33,SANTIAGO PAPASQUIARO,44,10.496869644906498,2.3187713189235803,0.9817196849211952,-0.010576949356363935,0.023468603969652016,0.027825205021569543,0.4989067028077955,-1.1817821755342646,0.8754250741452312,3.3782351494434275,2.4086084070767977,-0.7144323817321845,0.3573458577901194,0.49904316783065794,G1,Tipica
10,DURANGO,18,OCAMPO,13,8.805525052709516,1.9972428181772808,0.9879560681659726,-0.014623338257016246,0.015151234563343776,0.01806599787724084,0.5219721497776553,-2.2311689268200485,-0.4705140597835142,1.966882568606496,0.13243594887640395,-0.7177618113791535,-0.5318428829949897,0.28289708939209623,G0,Tipica
10,DURANGO,10,HIDALGO,7,8.058643712215618,7.471483633021774,0.9867395345213,-0.029176904176904175,0.023258745105030544,0.02725811735622688,0.5774549284444701,-1.9463983400828264,-0.8536052568029382,-0.5785012535893586,1.0925813064122554,-0.6216537660010056,0.6467932372170141,1.1242263048883785,G0,Tipica
10,DURANGO,13,MAPIMI,12,9.798127036878302,4.9086334875221915,0.9904618310030658,-0.00568966469645915,0.014132729689428532,0.015052236999313144,0.29805283509898234,-2.7923875321941907,0.026955730705657387,0.6114616988754704,1.069675039463463,-1.0560901633862525,-0.40995617203317614,-0.5094694270119725,G0,Tipica
10,DURANGO,9,GUANACEVI,21,8.881141619321468,0.7753430768445055,0.987518678049082,-0.023877357210690543,0.022442788881443833,0.026654830722813404,0.5361142360596165,-1.8106636780811156,-0.3907327441953883,2.831825293835565,0.4846400616782663,-1.3167324294292977,-0.4100877399198368,0.8265326443823175,G0,Atípica en tercer ICE
10,DURANGO,38,TOPIA,10,8.6278397115033,1.7490816993105753,0.9757399609732736,-0.014121800529567519,0.02771013007977775,0.03297501033587972,0.5455884091902399,-0.7518861149655484,-1.9238868608617117,2.27368686198477,1.4515136240306024,-0.3137796960182768,-0.8362983184613462,0.9942168728892854,G0,Tipica
10,DURANGO,27,SAN DIMAS,32,9.483948874696605,1.1690536969675005,0.9828513571180426,-0.027732583937287385,0.030663558291629787,0.036240791215083834,0.6356417575261484,-0.8293605604285832,-0.0687736712611392,3.2471637158649616,1.531717884513872,-1.2266716668987956,-0.036740550695106435,1.5330738924721086,G1,Tipica
10,DURANGO,12,LERDO,24,11.581275463191771,6.1131027602780295,0.9902281399353126,-0.012815311992919309,0.017306164493744117,0.020282552436456824,0.487455856070758,-2.169438482422878,1.5221676708887941,0.5426295257572231,1.8030414688156091,-0.8115434260301094,-0.2263475967590413,0.21130058425308387,G0,Atípica en segundo ICE
10,DURANGO,7,GOMEZ PALACIO,39,12.443722470246005,8.56941335398483,0.9908199404927248,-0.010590245272420895,0.01586158403633411,0.018466045548191114,0.4663722882482013,-2.2615318381842995,2.7710041483770715,0.17187241449121354,2.8234259451132906,-0.6047536415471645,0.7289024660734872,0.015531950140375353,G1,Atípica en ICE principal
10,DURANGO,16,NOMBRE DE DIOS,16,9.584521190044581,2.985984654831536,0.9866068364865472,-0.00013755158184319122,0.013343456417440015,0.014610806032009675,0.33643673111214145,-2.421134952798054,-0.2502469506216092,1.7378989701531982,0.9977255587305641,-0.683631207742763,-0.5638175509814151,-0.5490428112341535,G0,Tipica
10,DURANGO,4,CUENCAME,27,10.133408088129361,3.237134567946386,0.9878298329843658,-0.010107366185550793,0.01893423916541501,0.022540961950413604,0.4962272033842777,-1.8791879000767369,0.6404277793824469,2.0219111124006,1.2732387717910814,-0.939945221100227,-0.0948418857141482,0.2698482310089125,G0,Tipica
10,DURANGO,1,CANATLAN,29,10.080293928641973,2.9454991064955305,0.9869216290798254,-0.016401549493117944,0.020354452759607056,0.023842079582078967,0.4655610152412135,-1.9048535948233427,0.5253935479691396,2.2842271192273587,1.5003754459687781,-1.029120210520554,-0.06155727196274125,0.3900054602644429,G0,Tipica
10,DURANGO,24,PUEBLO NUEVO,33,10.371583112575056,2.171945889293789,0.9815719778747396,-0.014502144466043384,0.027702854978996667,0.03338791214624083,0.5070150422757806,-0.9914177302727344,0.22057352997352947,2.9065411246119046,2.193762775967361,-1.0006127895219108,-0.2006104632613282,0.8146738420825524,G1,Tipica
10,DURANGO,14,MEZQUITAL,30,10.29667762976868,1.5038456861353562,0.9771088423845956,0.017825862957238536,0.012892507561274141,0.014907714871742663,0.4460312973350016,-1.2997629548339422,-0.013047712800605384,3.2637727109091488,1.8197124600066312,0.4396802343776994,-0.5402565659483087,-0.6390568444353995,G1,Tipica
10,DURANGO,6,SIMON BOLIVAR,15,8.925587339030281,6.507713927600779,0.9878797844881096,-0.033534626750610315,0.026960292157640276,0.032127886963533754,0.6828292764685521,-1.5159298877829646,-0.08791228029855003,0.07818849477659776,1.177379497631806,-0.9209317910638491,0.5425116750349055,1.6095401236592113,G0,Tipica
10,DURANGO,26,SAN BERNARDO,11,7.878155336503324,0.6747432458398747,0.9911964959060456,-0.03931561703676738,0.024944025997494856,0.029111325354912683,0.7389334640021353,-1.7280754506562526,-0.7520527520516643,2.2773978970335618,-0.7024159175025017,-1.5429309873308674,-0.41646822116608384,1.753313230686863,G0,Tipica
10,DURANGO,37,TLAHUALILO,15,9.6004210780406,2.1959238594384107,0.9906364757920896,-0.008657718120805371,0.014942260908112612,0.017391844927313497,0.4222423751559701,-2.4638822538410965,0.035574239741021134,1.8615717482945517,0.3712779069313106,-1.155085552781709,-0.7091451640882754,-0.11888685210124313,G0,Tipica
10,DURANGO,31,SAN PEDRO DEL GALLO,7,7.275172319452771,0.9990941128608383,0.9920243926690908,-0.018354860639021076,0.02093657680699744,0.02512194587138861,0.5490036512745515,-2.1521650227464266,-1.2167991420589168,1.985384331233644,-0.7900882160511009,-1.662610652027776,-0.32722702853751623,0.687378358010881,G0,Tipica
10,DURANGO,17,NUEVO IDEAL,19,9.928814110482136,7.863544840826036,0.9867707082937046,-0.02638948217760691,0.025403287915006404,0.0301293806074954,0.570415649175124,-1.6544006139248733,0.3987804345121141,-0.2818703622253297,2.0456006826549364,-0.7599807383230626,0.56546492618057,1.1121458624132172,G0,Tipica
10,DURANGO,25,RODEO,20,9.188912424562563,3.378804160208457,0.9876829646462906,-0.003563066273032678,0.016355622656323638,0.01945369214557453,0.4377924249290471,-2.131500013955887,-0.055762391234516345,1.7004124889923222,0.8870788759865398,-0.8282495490629426,-0.04469082337105305,-0.10243660604725108,G0,Tipica
10,DURANGO,30,SAN LUIS DEL CORDERO,1,7.506042178518122,1.7411541557953312,0.9818212933612503,-0.01248642779587405,0.01680513408824986,0.02017889486050026,0.4768261684601192,-1.9736641888832187,-2.1203769015586555,1.7803424356483764,0.122791165787143,-0.2751538877159237,-0.7707069135179878,0.27705576942175797,G0,Tipica
10,DURANGO,22,PEÐON BLANCO,8,9.016876974763383,4.404811830317236,0.9894858977492816,-0.02160750326487,0.02048454471190881,0.023328874170877992,0.41249730132914497,-2.389324908386067,-0.5972710272215686,0.6611772909709477,0.8036268987969539,-1.26693681027354,-0.3826661060065976,0.4049082715939927,G0,Tipica
10,DURANGO,28,SAN JUAN DE GUADALUPE,14,8.348301054933943,1.9710106921302453,0.9871145655256508,-0.04088121735180559,0.023098107950004543,0.02753175588678333,0.6974492772877535,-1.7466581126207603,-0.6672488418146014,2.0269254947799347,0.1312642513606992,-0.9089078715920496,-0.2655564855874614,1.6179978866770504,G0,Tipica
10,DURANGO,21,PANUCO DE CORONADO,10,9.2681374707024,3.8440986767877514,0.9886070901679406,-0.029939571507049987,0.021997023440367462,0.025806367146395687,0.5910506611572525,-1.9560364901170524,-0.31868587935266324,0.9704529139834116,0.5866653257610733,-1.0041534141203483,-0.467606433714739,1.0786604267462276,G0,Tipica
10,DURANGO,23,POANAS,11,9.872564319882619,7.8689122546389205,0.9877158237874876,0.004506837961044343,0.012232392097211437,0.014185372318526332,0.4089924386579695,-2.4167880159055968,0.2440060206382317,-0.619400610976192,1.4596210654541557,-0.15479894112520304,0.15129932167375396,-0.5072019798544763,G0,Tipica
10,DURANGO,39,VICENTE GUERRERO,6,9.743025330095067,7.990994667718038,0.9842446550363756,0.0024716059553933968,0.012587472094478443,0.014934964868233631,0.3841220429317395,-2.3294115467432253,-0.33692808005322783,-0.7690807149818634,1.692865761212193,0.17504438148014667,-0.09775850471652037,-0.4779337356501754,G0,Tipica
10,DURANGO,32,SANTA CLARA,5,8.55564437779049,7.4795175557357725,0.9885549760995436,-0.023124647490129727,0.019593754835111568,0.02325679301585658,0.6210280528218649,-2.056943558914365,-0.4378689055984491,-0.7608332525540034,0.7305668871954786,-0.4529047737179828,0.37645152911576896,0.9265884841528312,G0,Tipica
10,DURANGO,8,GUADALUPE VICTORIA,7,10.258921727038727,5.191345412851573,0.9905381880058292,-0.015592659031323309,0.01651457079850244,0.019851662821683075,0.5746424917691759,-2.1909848196765247,0.3363333064081077,0.16423903384776276,0.5745866957551434,-0.696938575851945,-0.7240660448483639,0.4820193890250346,G0,Tipica
10,DURANGO,29,SAN JUAN DEL RIO,18,9.18204377282107,4.613734365930451,0.9885790269898076,-0.01718734202810636,0.019699487364398447,0.023879860617798333,0.5817026374812279,-1.9040840653239064,0.11792397984919695,1.0228981299929605,0.8204474580984134,-0.8016163267649254,0.1697352523228786,0.6801402952384478,G0,Tipica
10,DURANGO,20,OTAEZ,13,8.214465160759186,0.7295279636708522,0.9731606270084996,-0.002968960863697706,0.025690460667561223,0.029851880111418594,0.524389891688486,-0.5977830460831064,-2.201184508352401,2.9505814054132564,1.4139603895704884,-0.023232268229937996,-0.7559716106613553,0.6361160552814569,G0,Atípica en tercer ICE
10,DURANGO,19,EL ORO,25,9.161885151706779,1.5634697632390828,0.9890786649681362,-0.014788004136504653,0.018510806833347986,0.02200688712457516,0.4807761089791629,-2.1033976859373604,0.1130675366254528,2.6459752935839496,0.6125468223864132,-1.2280375741126202,-0.13642609628055924,0.3079668708886721,G0,Atípica en tercer ICE
10,DURANGO,11,INDE,15,8.366137716496281,1.5700012389619487,0.9892743742613704,-0.015120274914089347,0.015128161629777127,0.017842672036747418,0.4685024021746986,-2.4352892582010943,-0.5644346505256163,2.2286935509472343,0.015741025395517992,-1.0063568769050706,-0.3274828652193896,0.15221781233108134,G0,Tipica
11,GUANAJUATO,34,SANTA CATARINA,3,8.400434630806041,4.344688289900141,0.9884689734489874,0.0500354024073637,0.016194531000224076,0.01902665741705973,0.9518542769917676,-0.2598197744257429,-0.17045980546889086,0.25541705026349304,-1.1385022954235642,0.0825772584477111,-0.12528797777174014,0.09536377031879176,G3,Tipica
11,GUANAJUATO,40,TIERRA BLANCA,9,9.488577985599964,4.247722349510064,0.9866460846651032,0.04817078009681771,0.01601339461591669,0.018712102899772747,0.9402293473072608,-0.15645975165543888,0.36514412677773705,0.6031920443531472,-0.5241790967937012,0.2781025195445768,-0.3341781281742381,0.08749431547849272,G3,Tipica
11,GUANAJUATO,28,SALVATIERRA,26,11.33128367708103,7.188976655888989,0.989085530370566,0.0458262265476071,0.01433348555502356,0.016562819162787373,0.994031024514478,-0.2218568425114522,2.381756573464679,0.004887529835547609,0.5529579824329515,0.4945395626359325,0.4584255471489527,0.13340713456351935,G1,Tipica
11,GUANAJUATO,7,CELAYA,32,12.843712401558154,8.093813327396713,0.9885011769825937,0.0588758737638585,0.018232433485450956,0.021390187314366725,0.9916213912614426,0.3456617909145929,3.197546633729837,-0.1941430690414066,1.394058333172445,0.3378729234165357,0.33395818554448764,0.024476971436058863,G1,Tipica
11,GUANAJUATO,26,ROMITA,37,10.738958608308268,7.627882883665907,0.9888684902003588,0.07696978188781467,0.02295105182878685,0.027045651422838813,0.9918993896464358,0.8473416867587601,2.4769311410952217,0.2476588587797392,1.005854408583001,-0.16821976453011522,1.4431408974554454,-0.11699220874333024,G1,Tipica
11,GUANAJUATO,39,TARIMORO,18,10.343579504787346,7.627851284525013,0.9867569836104652,0.06065366619992486,0.018458144107121845,0.02155462470795181,0.9920428602317479,0.31719402378323874,1.40395249334933,-0.4896920527723653,0.4506418381692404,0.452844742672913,0.5451643043477922,0.05719921631084642,G3,Tipica
11,GUANAJUATO,42,VALLE DE SANTIAGO,30,11.650598270095301,7.660108755261714,0.9901018147687856,0.07408932649470255,0.0215826834983912,0.02504035324649638,0.9964282220025408,0.6814581889194885,2.6705640134924717,-0.16692453054976464,0.8668401244434641,-0.15620208589909934,0.702739295645134,-0.11443426274393426,G1,Tipica
11,GUANAJUATO,15,GUANAJUATO,29,11.846464833506804,6.7682792028957195,0.9883248763171132,0.07414104882459313,0.023583390697468,0.028158237842818186,0.9951292576196402,0.92465908927992,2.446935504264732,0.1999612635994584,0.96054096166998,-0.1886585453374064,0.3468251392495429,-0.016975608292298192,G1,Tipica
11,GUANAJUATO,9,COMONFORT,18,11.007501890493232,8.00864340822585,0.9901530328273652,0.05670193385650224,0.017087685286091468,0.02012510826726144,0.9895600382364216,0.00848445105611513,1.9898403491121943,-0.781603306138279,0.3480786581397141,0.22757873341608464,0.3875505313222254,0.04105154896163027,G3,Tipica
11,GUANAJUATO,12,CUERAMARO,11,10.057923905840546,6.923249560130545,0.9919770082582858,0.03945844838336154,0.012595413379228858,0.015498810405140378,0.99532768686398,-0.6939297764701942,1.452316367983702,-0.6115589920452602,-0.5400262146526464,0.2991007391361081,0.191939582250728,0.20412488537064186,G3,Tipica
11,GUANAJUATO,27,SALAMANCA,46,12.268032845652945,6.905493485422491,0.9886867952116184,0.05605240954886099,0.016861450878153574,0.01949928298090029,0.9939459616516291,0.2492455203212619,3.536796602945012,1.000200081162398,1.399578533252962,0.2901432199824981,1.0627417887837476,0.0009758075980633844,G1,Tipica
11,GUANAJUATO,17,IRAPUATO,26,12.955737201175289,8.523049503388686,0.9883662106983824,0.06056839879123797,0.018781054962799987,0.02236564345933864,0.9927063500510782,0.3948931746752042,2.9922038192798386,-0.6656100834207485,1.341567742950038,0.3614282243928049,0.06281298476627284,0.029464252185781213,G1,Tipica
11,GUANAJUATO,6,ATARJEA,4,8.34283980427146,3.6937802208780126,0.988811055801245,0.019417475728155338,0.006624409864524714,0.0075834205363402565,0.6681717444488922,-2.014735019287288,-0.3853789776173532,0.7737507001659167,-0.8235793936211641,0.23512450736947185,-0.3405086426617545,-0.4241400574758691,G0,Tipica
11,GUANAJUATO,1,ABASOLO,33,11.119334578424354,7.552222894399038,0.9914172512748544,0.04095110247033591,0.012903406459152377,0.015377292110862013,0.9912832010574174,-0.5165190489056689,2.8379340802998083,0.13098743874392324,0.5415704769517357,0.361413293628972,1.0255936318521257,0.13497078120118186,G1,Tipica
11,GUANAJUATO,4,APASEO EL ALTO,26,10.816131643490086,7.934132759028629,0.9888553237582872,0.0742194238399172,0.02205350056069261,0.02583483255182033,0.9962469151872716,0.7160760525683347,2.0714506110834767,-0.3921405020173798,0.7250369473893963,-0.03912348737518098,0.89073287513191,-0.07266115693900031,G1,Tipica
11,GUANAJUATO,19,JERECUARO,47,10.618224977338851,6.26610980271647,0.990562158843544,0.06695729351571474,0.019389225722659047,0.02199593801611328,0.9927533608758488,0.4243706236100527,2.968767989583049,1.2828535607810658,0.7938953616910799,-0.20967279131123065,1.7372381519923248,-0.10660373147205544,G1,Tipica
11,GUANAJUATO,2,ACAMBARO,38,11.45073086137711,7.526959019614421,0.9891942837984048,0.05037836871108727,0.015215753351293038,0.017630783922317057,0.991548397611254,-0.06290671858294336,2.972819708017051,0.4052312188011376,1.003429233732593,0.4155064596573392,1.1229657776315032,0.05369788457596962,G1,Tipica
11,GUANAJUATO,29,SAN DIEGO DE LA UNION,22,10.240102636097088,7.16332020169021,0.9889084121763064,0.06285107028996509,0.019554658681478224,0.02326365560922908,0.9898796951693676,0.3250421022227691,1.6442058879269859,-0.18988151476919346,0.3030970972357939,0.0757554640719479,0.7394252029942545,0.03704569542848755,G1,Tipica
11,GUANAJUATO,13,DOCTOR MORA,10,9.817984128922188,7.2114113390145045,0.9861045742163738,0.08446045714960722,0.024538469990004787,0.027701165100428426,0.9924330333252386,1.0904970125053048,0.6467989210399635,-0.7397898250924528,0.18096968785903664,0.006352090603738489,0.2916727536362371,-0.12171642311252227,G3,Tipica
11,GUANAJUATO,14,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,43,11.642847852964975,6.741253365073242,0.990006237402396,0.08265830005704508,0.024199105461092156,0.028534001246094755,0.9961505354763674,1.056884379325125,3.108819363689844,0.7992658847198935,1.1503162106585318,-0.4588801932910699,1.2091754875608465,-0.19221345754256952,G1,Tipica
11,GUANAJUATO,37,SILAO DE LA VICTORIA,34,11.831909964297303,7.4384930536993386,0.9893946386020632,0.06729299684248909,0.021012283581728675,0.02508842269722269,0.9947498372669874,0.592183620436843,2.8476870957733404,0.15064993461600354,1.067565457961872,-0.054903734420489736,0.7655789757118672,-0.011764908078851293,G1,Tipica
11,GUANAJUATO,31,SAN FRANCISCO DEL RINCON,22,11.44101047109633,7.38611266370634,0.9885305833807421,0.058136626188202124,0.01777970799127772,0.021279574675911045,0.9954056605064324,0.22218810245738801,2.1583392734805344,-0.3030619311253822,0.6105255208896617,0.30891844047049144,0.2567451947923997,0.05630358031633606,G1,Tipica
11,GUANAJUATO,24,PUEBLO NUEVO,5,9.285911558823257,7.829924438128565,0.9900567528428996,0.04263341067285383,0.0126314019582822,0.014810776269774291,0.981696216280598,-0.6484286772158662,0.7827283606432796,-1.1750956061397593,-0.552187692675615,0.5567695323613283,0.3722014829356436,0.13993317509613618,G3,Tipica
11,GUANAJUATO,38,TARANDACUAO,5,9.232884336411077,7.4180064534816115,0.98513241306707,0.09636617000750347,0.027084807723002882,0.030874123474250274,0.9904844860722436,1.4457835545080802,0.085162447831384,-1.0442657992244029,0.0576039110272478,-0.07941666659315362,0.3286495146589952,-0.22951740712364324,G3,Tipica
11,GUANAJUATO,46,YURIRIA,31,11.04817202930662,6.307393012261787,0.988377508068408,0.05756703529768216,0.017068124214140484,0.019749474249733785,0.9901632451865432,0.1964099049242652,2.310098502261873,0.6054248963619363,0.5928527575949363,0.2542195307083303,0.6623230970194971,0.008584025603463118,G1,Tipica
11,GUANAJUATO,16,HUANIMARO,10,9.733410722158611,7.828599768242475,0.9920162221506426,0.02752740560292326,0.008691224495904934,0.010549674658721135,0.9738957438476832,-1.2299895762256647,1.3976387194272084,-0.9662529311977309,-0.5273085826782037,0.6413854702630036,0.44463957464110176,0.2198181044991349,G3,Tipica
11,GUANAJUATO,23,PENJAMO,70,11.732101154723052,6.00287518774017,0.9860973098292858,0.032962200909302096,0.010924101412724095,0.0130874881643885,0.9475022520033616,-0.4111340867475706,4.147448943589431,2.7322456703434392,2.0503791422183593,0.8361417947768178,2.2669578674427115,0.05876077699598491,G1,Tipica
11,GUANAJUATO,8,MANUEL DOBLADO,32,10.35631323200413,4.746803147464305,0.986586016997048,0.034227658315249564,0.013570838691466441,0.016351773190678074,0.8240800034161564,-0.6908332368601166,1.6314164134667624,1.5199539008258625,0.7015672872392464,0.29085742299031464,0.5501445222475249,-0.07340036720520157,G1,Tipica
11,GUANAJUATO,11,CORTAZAR,16,11.216659993654583,7.163700667512238,0.9895491289492739,0.07080729241669306,0.021785813170015874,0.025735386745351592,0.9932969312892844,0.6039103907654483,1.7858109004859262,-0.5742723818986054,0.3395151772891859,-0.1386661193175234,0.028055409789265143,-0.015289026361290719,G3,Tipica
11,GUANAJUATO,10,CORONEO,7,9.139703292376742,5.909959862588801,0.987613018546732,0.09161199625117153,0.02622372957443317,0.029754375569427036,0.9926074034022072,1.2223864815594998,0.2308919128444038,-0.3857553187240109,-0.4101756351192525,-0.4151454412189357,0.18116675805667407,-0.18960012516893515,G3,Tipica
11,GUANAJUATO,35,SANTA CRUZ DE JUVENTINO ROSAS,13,11.018907792853605,8.273653817855852,0.9893669204025456,0.06070404172099088,0.018176591360020276,0.02134118889679086,0.9928371881335548,0.17082270062840813,1.7178055715760323,-1.11853765705206,0.3339409280161108,0.2654448824395693,0.17152064184390073,0.032493399473687776,G3,Tipica
11,GUANAJUATO,44,VILLAGRAN,6,10.748088923518438,8.35885524993742,0.9866601810059512,0.058351335986355876,0.017567728995533202,0.020795507591217212,0.9925616487598694,0.19391574407851805,1.1072393446370212,-1.3667397377121442,0.3090258259912029,0.6278958766214245,-0.11133328381441454,0.08368917781483004,G3,Tipica
11,GUANAJUATO,21,MOROLEON,7,10.678214720088496,8.126859112865262,0.9898413073331264,0.06620808254514188,0.02046733355798905,0.024109346210752933,0.9919810073644112,0.3476306188345272,1.294478021329945,-1.3696826378429137,0.06537554609370172,0.022805862596520256,-0.011896624640667423,0.034759319535664766,G3,Tipica
11,GUANAJUATO,41,URIANGATO,6,10.802591432987462,7.525850044422053,0.9888008595541282,0.0777124813612841,0.023373965908695928,0.02757225237388191,0.9952758086190658,0.8011782107527318,1.1241697637042396,-1.1794564166805546,0.09655353858883066,-0.13816176454305912,-0.2429112835788555,-0.05022825342339248,G3,Tipica
